TagID,TagName,productname,productid,EanCode
13946,julbord,"Aladåb i Bit 250g Jakobsdals",88264,7391196008103
42286,paprika,"Paprika/Tomat Grillmix Klass1",88266,28970
11696,tomat,"Paprika/Tomat Grillmix Klass1",88266,28970
25920,tomater,"Paprika/Tomat Grillmix Klass1",88266,28970
42295,grillmix,"Paprika/Tomat Grillmix Klass1",88266,28970
42937,"paprika och tomat","Paprika/Tomat Grillmix Klass1",88266,28970
3602,"färsk spenat","Babyspenat 250g Klass1",88268,7311041049341
78226,spenatblad,"Babyspenat 250g Klass1",88268,7311041049341
15791,midsommar,"Senapssill 240g Erssons",88282,445723938
13982,Jul,"Senapssill 240g Erssons",88282,445723938
74488,sommarmat,"Senapssill 240g Erssons",88282,445723938
15767,picknick,"Senapssill 240g Erssons",88282,445723938
13945,julmat,"Senapssill 240g Erssons",88282,445723938
15650,påskmat,"Senapssill 240g Erssons",88282,445723938
12151,sill,"Senapssill 240g Erssons",88282,445723938
18040,julfisk,"Senapssill 240g Erssons",88282,445723938
103249,mellandagsrea_2018,"Senapssill 240g Erssons",88282,445723938
18040,julfisk,"Inlagd Sill 240g Erssons",88283,445723939
34592,mellandagsrea2015,"Inlagd Sill 240g Erssons",88283,445723939
15791,midsommar,"Inlagd Sill 240g Erssons",88283,445723939
74488,sommarmat,"Inlagd Sill 240g Erssons",88283,445723939
15767,picknick,"Inlagd Sill 240g Erssons",88283,445723939
13945,julmat,"Inlagd Sill 240g Erssons",88283,445723939
15650,påskmat,"Inlagd Sill 240g Erssons",88283,445723939
12151,sill,"Inlagd Sill 240g Erssons",88283,445723939
13982,Jul,"Inlagd Sill 240g Erssons",88283,445723939
103249,mellandagsrea_2018,"Inlagd Sill 240g Erssons",88283,445723939
13982,Jul,"Gotlandssill 240g Erssons Fisk & Deli",88284,445723940
15791,midsommar,"Gotlandssill 240g Erssons Fisk & Deli",88284,445723940
2858,julskinka,"Julskinka av Kalkon Färdigkokt ca 900g Ingelsta Kalkon",88291,2366025300000
13945,julmat,"Julskinka av Rapsgris Färdigkokt ca 3,5kg Scan",88292,2320309100000
13982,Jul,"Julskinka av Rapsgris Färdigkokt ca 3,5kg Scan",88292,2320309100000
13673,tjejkväll,"Bresaola 160g Italspain Deli",88294,8032484862913
18279,afterwork,"Bresaola 160g Italspain Deli",88294,8032484862913
14347,nyaret,"Bresaola 160g Italspain Deli",88294,8032484862913
14727,brunch,"Bresaola 160g Italspain Deli",88294,8032484862913
31728,dimbar,"Halogen 28W(35W) 370LM E27 EcoClassic Philips",88305,8727900252774
31725,halogen,"Halogen 28W(35W) 370LM E27 EcoClassic Philips",88305,8727900252774
48377,flyttahemifran,"Halogen 28W(35W) 370LM E27 EcoClassic Philips",88305,8727900252774
14013,glöggmingel,"Mjukost Ädelost Fikon 175g Kavli",88328,7311441010804
8064,Vikingsun,"Rund Jäskorg 19X8Cm Birkmann",88337,4026883208964
19170,julklapp,"Rund Jäskorg 19X8Cm Birkmann",88337,4026883208964
8064,Vikingsun,"Oval Jäskorg 28X13Cm Birkmann",88338,4026883208988
15877,juliastest,"Oval Jäskorg 28X13Cm Birkmann",88338,4026883208988
13637,Farsdag,"Oval Jäskorg 28X13Cm Birkmann",88338,4026883208988
19170,julklapp,"Oval Jäskorg 28X13Cm Birkmann",88338,4026883208988
8064,Vikingsun,"Oval Jäskorg 40,5X15Cm Birkmann",88339,4026883208995
8064,Vikingsun,"Laxkniv 30cm Design Porsche Chroma",88340,4260089860124
12801,sushi,"Laxkniv 30cm Design Porsche Chroma",88340,4260089860124
8064,Vikingsun,"Damascus Skalkniv Petty 13Cm Satake",88341,445723941
8064,Vikingsun,"Damascus Allroundkniv 17Cm Satake",88342,445723942
13224,halloween,"Damascus Allroundkniv 17Cm Satake",88342,445723942
48,vilt,"Damascus Allroundkniv 17Cm Satake",88342,445723942
8064,Vikingsun,"Damascus Köttkniv 18Cm Satake",88343,445723943
8064,Vikingsun,"Damascus Köttkniv 21Cm Satake",88344,445723944
8064,Vikingsun,"Keramisk Bryne 21cm Mac",88345,4950673600334
13637,Farsdag,"Keramisk Bryne 21cm Mac",88345,4950673600334
8064,Vikingsun,"Skalkniv Damaskus 13,5cm Mac",88346,445723946
8064,Vikingsun,"Kockkniv Damaskus 20cm  Mac",88347,445723947
8064,Vikingsun,"Santokukniv Damaskus 18cm  Mac",88348,4950673830335
8064,Vikingsun,"Brödkniv Damaskus 23cm  Mac",88349,445723949
8064,Vikingsun,"Kockkniv Damaskus 24cm  Mac",88350,4950673830304
8064,Vikingsun,"Grönsakshack Damaskus 18cm  Mac",88351,445723951
8064,Vikingsun,"Kockkniv Damaskus 15cm  Mac",88352,445723952
8064,Vikingsun,"Trancher Damaskus 24cm  Mac",88353,445723953
8064,Vikingsun,"Skalkniv Damaskus 9cm  Mac",88354,445723954
8064,Vikingsun,"Diamantbryne med Stöd  Satake",88355,4537656003490
13637,Farsdag,"Diamantbryne med Stöd  Satake",88355,4537656003490
19170,julklapp,"Diamantbryne med Stöd  Satake",88355,4537656003490
8064,Vikingsun,"Hummer/Skaldjurstång 15Cm Dalla Piazza",88356,4892708040237
60,kräfta,"Hummer/Skaldjurstång 15Cm Dalla Piazza",88356,4892708040237
61,kräftor,"Hummer/Skaldjurstång 15Cm Dalla Piazza",88356,4892708040237
12778,Hummer,"Hummer/Skaldjurstång 15Cm Dalla Piazza",88356,4892708040237
12779,Havskräftor,"Hummer/Skaldjurstång 15Cm Dalla Piazza",88356,4892708040237
12780,"Havs kräftor","Hummer/Skaldjurstång 15Cm Dalla Piazza",88356,4892708040237
14347,nyaret,"Hummer/Skaldjurstång 15Cm Dalla Piazza",88356,4892708040237
2745,kräftskiva,"Hummer/Skaldjurstång 15Cm Dalla Piazza",88356,4892708040237
17715,skaldjursfrossa,"Hummer/Skaldjurstång 15Cm Dalla Piazza",88356,4892708040237
8064,Vikingsun,"Presentpack Skaldjur 4 Gafflar + 2 Tänger Dalla Piazza",88357,4892708108401
60,kräfta,"Presentpack Skaldjur 4 Gafflar + 2 Tänger Dalla Piazza",88357,4892708108401
12349,kräft,"Presentpack Skaldjur 4 Gafflar + 2 Tänger Dalla Piazza",88357,4892708108401
61,kräftor,"Presentpack Skaldjur 4 Gafflar + 2 Tänger Dalla Piazza",88357,4892708108401
14347,nyaret,"Presentpack Skaldjur 4 Gafflar + 2 Tänger Dalla Piazza",88357,4892708108401
14009,"gå bort på middag","Presentpack Skaldjur 4 Gafflar + 2 Tänger Dalla Piazza",88357,4892708108401
15883,morsdag,"Presentpack Skaldjur 4 Gafflar + 2 Tänger Dalla Piazza",88357,4892708108401
8064,Vikingsun,"Allround 17cm Houcho Satake",88358,4956617001007
8064,Vikingsun,"Grönsakshack 17cm Houcho Satake",88359,4956617001014
8064,Vikingsun,"Sashimi (Filékniv) 21cm Houcho Satake",88360,4956617001021
12801,sushi,"Sashimi (Filékniv) 21cm Houcho Satake",88360,4956617001021
8064,Vikingsun,"Köttkniv i Presentförpackning 17cm Houcho Satake",88361,4956617249652
48,vilt,"Köttkniv i Presentförpackning 17cm Houcho Satake",88361,4956617249652
12904,present,"Köttkniv i Presentförpackning 17cm Houcho Satake",88361,4956617249652
8064,Vikingsun,"Petty (Skalkniv) 12cm Houcho Satake",88362,4956617002035
8064,Vikingsun,"Knivset med Svarta Handtag Kyocera",88363,4960664473267
48377,flyttahemifran,"Knivset med Svarta Handtag Kyocera",88363,4960664473267
8064,Vikingsun,"Kockkniv & Skalare Röd Kyocera",88364,4960664536177
19170,julklapp,"Kockkniv & Skalare Röd Kyocera",88364,4960664536177
8064,Vikingsun,"Kockkniv & Mandolin Svart Kyocera",88365,4960664553341
14009,"gå bort på middag","Kockkniv & Mandolin Svart Kyocera",88365,4960664553341
19170,julklapp,"Kockkniv & Mandolin Svart Kyocera",88365,4960664553341
15883,morsdag,"Kockkniv & Mandolin Svart Kyocera",88365,4960664553341
31377,rotisar,"Kockkniv & Mandolin Svart Kyocera",88365,4960664553341
8064,Vikingsun,"Kockkniv & Mandolin Röd Kyocera",88366,4960664553358
13637,Farsdag,"Kockkniv & Mandolin Röd Kyocera",88366,4960664553358
8064,Vikingsun,"Frukt & Grönsakskniv 11cm Svart Kyocera",88367,4960664554294
8064,Vikingsun,"Universalkniv 13cm, Svart Kyocera",88368,4960664554317
8064,Vikingsun,"Kockkniv 14cm Svart Kyocera",88369,4960664554324
8064,Vikingsun,"Kockkniv Stor 16cm Svart Kyocera",88370,4960664554348
8064,Vikingsun,"Kockkniv Stor 18cm Svart Kyocera",88371,4960664554355
8064,Vikingsun,"Kockkniv & Skalare Svart Kyocera",88372,4960664579259
8064,Vikingsun,"Kockkniv & Skalare Vit Kyocera",88373,4960664623631
48377,flyttahemifran,"Kockkniv & Skalare Vit Kyocera",88373,4960664623631
8064,Vikingsun,"Gift Set Lyx Vit Kyocera",88374,4960664662364
13637,Farsdag,"Gift Set Lyx Vit Kyocera",88374,4960664662364
19170,julklapp,"Gift Set Lyx Vit Kyocera",88374,4960664662364
25179,student,"Gift Set Lyx Vit Kyocera",88374,4960664662364
8064,Vikingsun,"Japansk Kock/Grönsakskniv 15cm Design PorscheChroma",88375,5019311910897
13637,Farsdag,"Japansk Kock/Grönsakskniv 15cm Design PorscheChroma",88375,5019311910897
8064,Vikingsun,"Brödsåg 21cm Design Porsche Chroma",88376,5019311910927
8064,Vikingsun,"Filékniv 19cm Design Porsche Chroma",88377,5019311910934
8064,Vikingsun,"Skalkniv 8cm Design Porsche Chroma",88378,5019311910958
8064,Vikingsun,"Knivblock Gummiträ Design Porsche 8 Knivar Chroma",88379,5019311910989
19170,julklapp,"Knivblock Gummiträ Design Porsche 8 Knivar Chroma",88379,5019311910989
8064,Vikingsun,"Kockkniv 20cm Design Porsche Chroma",88380,5019311914673
8064,Vikingsun,"Fiskbenspincett 12Cm Satake",88381,7340039200075
13637,Farsdag,"Fiskbenspincett 12Cm Satake",88381,7340039200075
8064,Vikingsun,"Balsabox Allround + Grönsakshack  Houcho Satake",88382,49566172499999
13637,Farsdag,"Balsabox Allround + Grönsakshack  Houcho Satake",88382,49566172499999
12904,present,"Balsabox Allround + Grönsakshack  Houcho Satake",88382,49566172499999
14009,"gå bort på middag","Balsabox Allround + Grönsakshack  Houcho Satake",88382,49566172499999
15883,morsdag,"Balsabox Allround + Grönsakshack  Houcho Satake",88382,49566172499999
19170,julklapp,"Balsabox Allround + Grönsakshack  Houcho Satake",88382,49566172499999
8064,Vikingsun,"Balsabox, Allround + Petty  Houcho Satake",88383,7340039200129
8064,Vikingsun,"Grundset Knivar 4-p Design Porsche  Chroma",88384,4260089860544
12904,present,"Grundset Knivar 4-p Design Porsche  Chroma",88384,4260089860544
14009,"gå bort på middag","Grundset Knivar 4-p Design Porsche  Chroma",88384,4260089860544
19170,julklapp,"Grundset Knivar 4-p Design Porsche  Chroma",88384,4260089860544
8064,Vikingsun,"Brödpåse Långa Bröd 50x25cm Dalla Piaz",88385,7391272180143
19170,julklapp,"Brödpåse Långa Bröd 50x25cm Dalla Piaz",88385,7391272180143
8064,Vikingsun,"Brödpåse Runda Bröd 45x40cm Dalla Piaz",88386,7391272180150
113,bröd,"Brödpåse Runda Bröd 45x40cm Dalla Piaz",88386,7391272180150
515,soya,"Soyagrädde Airy & Creamy 250ml Alpro Soya",88389,5411188110637
10563,grädde,"Soyagrädde Airy & Creamy 250ml Alpro Soya",88389,5411188110637
92386,"Från Sverige","Lättmjölk 1,5L Skånemejerier",88391,7310867501187
8882,brasklabb,"Braskubb 4-p Solstickan",88396,7310687002024
8883,brasklabbe,"Braskubb 4-p Solstickan",88396,7310687002024
8884,brasklabbar,"Braskubb 4-p Solstickan",88396,7310687002024
8887,stadsved,"Braskubb 4-p Solstickan",88396,7310687002024
8243,Ved,"Björkved 40L Hjelm & Gruner",88397,7300009033744
13195,brasa,"Björkved 40L Hjelm & Gruner",88397,7300009033744
21359,sportlov,"Björkved 40L Hjelm & Gruner",88397,7300009033744
21365,valentin,"Björkved 40L Hjelm & Gruner",88397,7300009033744
13685,julbak,"Margretheskål 1,5+2L M Lock Röd Rosti",88398,8711269881829
54731,forni,"Grönkål EKO 200g Klass1",88406,8426641006423
76810,grönkålsblad,"Grönkål EKO 200g Klass1",88406,8426641006423
100558,vego_julmat,"Grönkål EKO 200g Klass1",88406,8426641006423
3238,laktosfritt,"Mellanmjölk Laktosfri 1,5% 1L Garant",88407,7340083435973
3238,laktosfritt,"Lättmjölk Laktosfri 0,5% 1L Garant",88408,7340083435980
3238,laktosfritt,"Standardmjölk Laktosfri 1L Garant",88409,7340083435966
13945,julmat,"Janssons Frestelse Fryst 600g Familjen Dafgård",88411,7310960007906
13946,julbord,"Janssons Frestelse Fryst 600g Familjen Dafgård",88411,7310960007906
13982,Jul,"Janssons Frestelse Fryst 600g Familjen Dafgård",88411,7310960007906
13945,julmat,"Rimmad Lax Skivad 200g Falkenberg",88414,7330423003368
13946,julbord,"Rimmad Lax Skivad 200g Falkenberg",88414,7330423003368
14347,nyaret,"Rimmad Lax Skivad 200g Falkenberg",88414,7330423003368
19170,julklapp,"Hushållsvåg Vit Page Evolution",88416,4006501661777
19170,julklapp,"Hushållsvåg Svart Page Evolution",88417,4006501661784
95740,våg,"Hushållsvåg Svart Page Evolution",88417,4006501661784
95740,våg,"Hushållsvåg Svart Glas 15Kg Page",88418,4006501670809
3082,mjöl,"Universalmått Dalla Piazza",88419,445723955
12792,socker,"Universalmått Dalla Piazza",88419,445723955
12793,havregryn,"Universalmått Dalla Piazza",88419,445723955
17301,"äggklocka äggtimer ägg timer klocka","Äggtimer Grå Funktion",88420,445723956
17301,"äggklocka äggtimer ägg timer klocka","Äggtimer Blå Funktion",88421,445723957
17301,"äggklocka äggtimer ägg timer klocka","Äggtimer Lime Funktion",88422,445723958
8662,termos,"Termoflaska 0,35L Stål Trend",88428,5700334422008
489,kaffe,"Termoflaska 0,35L Stål Trend",88428,5700334422008
21359,sportlov,"Termoflaska 0,35L Stål Trend",88428,5700334422008
2911,potatis,"Grönsaksborste Nylon F. 165 Funktion",88429,5701137001650
3054,morot,"Grönsaksborste Nylon F. 165 Funktion",88429,5701137001650
8,morötter,"Grönsaksborste Nylon F. 165 Funktion",88429,5701137001650
13637,Farsdag,"Vinilter- Och Filter Nuance",88431,5706023054437
19170,julklapp,"Vinilter- Och Filter Nuance",88431,5706023054437
13685,julbak,"Kavel 25cm med Nylonlager Rollo",88432,5708754100117
12797,Rostbiff,"Trådlös Stektermometer Funktion",88436,5722001782390
12796,Fransyska,"Trådlös Stektermometer Funktion",88436,5722001782390
13637,Farsdag,"Trådlös Stektermometer Funktion",88436,5722001782390
13946,julbord,"Trådlös Stektermometer Funktion",88436,5722001782390
13945,julmat,"Trådlös Stektermometer Funktion",88436,5722001782390
14096,julpynt,"Trådlös Stektermometer Funktion",88436,5722001782390
17301,"äggklocka äggtimer ägg timer klocka","Äggtimer Svart Funktion",88437,5722001784882
12796,Fransyska,"Stektermometer Fixa",88438,5722001795956
12797,Rostbiff,"Stektermometer Fixa",88438,5722001795956
13637,Farsdag,"Stektermometer Fixa",88438,5722001795956
48,vilt,"Stektermometer Fixa",88438,5722001795956
19170,julklapp,"Tryckkokare 6L M/Lock+Kor Funktion",88441,5722002003333
149,kakmix,"Springformset 20-24-26Cm Funktion",88442,5722002240110
27549,fruntimmersveckan,"Springformset 20-24-26Cm Funktion",88442,5722002240110
149,kakmix,"Springform 20cm Funktion",88443,5722002240318
32397,kladdkakansdag,"Springform 20cm Funktion",88443,5722002240318
149,kakmix,"Springform 24cm Funktion",88444,5722002243425
48377,flyttahemifran,"Springform 24cm Funktion",88444,5722002243425
149,kakmix,"Springform 26cm Funktion",88445,5722002243449
27549,fruntimmersveckan,"Springform 26cm Funktion",88445,5722002243449
32397,kladdkakansdag,"Springform 26cm Funktion",88445,5722002243449
14727,brunch,"Muffinsform Funktion",88446,5722002240394
14727,brunch,"Muffinsform 12 Hål Grå Funktion",88447,5722002240417
13685,julbak,"Muffinsform 12 Hål Grå Funktion",88447,5722002240417
83,kyckling,"Kötthammare Aluminium Funktion",88455,5722002390167
4709,grill,"Hamburgarpress M/Sv Handtag F&H of Scandinavia",88462,5722003004254
17,köttfärs,"Hamburgarpress M/Sv Handtag F&H of Scandinavia",88462,5722003004254
12097,Hamburgepress,"Hamburgarpress M/Sv Handtag F&H of Scandinavia",88462,5722003004254
12098,Hamburgpress,"Hamburgarpress M/Sv Handtag F&H of Scandinavia",88462,5722003004254
12099,"Hamburgar press","Hamburgarpress M/Sv Handtag F&H of Scandinavia",88462,5722003004254
3917,peppar,"Mortel 18cm Funktion",88463,5722008293844
12783,rosépeppar,"Mortel 18cm Funktion",88463,5722008293844
12784,rosepeppar,"Mortel 18cm Funktion",88463,5722008293844
13637,Farsdag,"Mortel 18cm Funktion",88463,5722008293844
19170,julklapp,"Mortel 18cm Funktion",88463,5722008293844
13685,julbak,"Spritspåse Silikon F&H of Scandinavia",88465,5722002221003
48377,flyttahemifran,"Margretheskål 2+3L M Lock Svart Rosti",88470,8711269864662
13685,julbak,"Margretheskål 2+3L M Lock Röd Rosti",88471,8711269864679
14009,"gå bort på middag","Drickflaska Miffy Rosa Rosti",88476,8711269882369
28194,skolstart2015,"Drickflaska Miffy Rosa Rosti",88476,8711269882369
28194,skolstart2015,"Matlåda Campus Miffy Rosa Rosti",88477,8711269882390
14009,"gå bort på middag","Mixkanna + 3 Redskap Vit Rosti",88478,8711269892269
13685,julbak,"Mixkanna + 3 Redskap Röd Rosti",88480,8711269892283
14009,"gå bort på middag","Mixkanna + 3 Redskap Röd Rosti",88480,8711269892283
48377,flyttahemifran,"Mixkanna + 3 Redskap Röd Rosti",88480,8711269892283
28194,skolstart2015,"Matlåda Campus Tiger Gul Rosti",88483,8711269892375
14009,"gå bort på middag","Drickflaska Animal Panda Rosa Rosti",88492,8711269892504
28194,skolstart2015,"Drickflaska Animal Panda Rosa Rosti",88492,8711269892504
13945,julmat,"Rödbetssallad 1kg Eldorado",88494,7311041014974
13946,julbord,"Rödbetssallad 1kg Eldorado",88494,7311041014974
13238,"arla köket","Mjölk Bone Health 1L Arla Wellness",88545,7310865084965
13849,"Arla Wellness® Bone Health mjölkdryck","Mjölk Bone Health 1L Arla Wellness",88545,7310865084965
13238,"arla köket","Mjölk Balance 1l Arla Wellness",88546,7310865084941
13238,"arla köket","Hushållsost 17% ca 1.1kg Arla Ko",88558,2340375700099
13238,"arla köket","Stureost 38% ca 500g Arla",88559,2340374500000
99169,pytt,"Oxpytt Gräddstuvad Fryst 1kg Findus",88666,7310500100852
18499,"svenska äpplen","Äpple Cox Orange Klass1",88675,8837
30963,"äpple svenska","Äpple Cox Orange Klass1",88675,8837
2901,chili,"Peppar Ancho 50g Klass1",88676,8836
40705,chilifrukter,"Peppar Ancho 50g Klass1",88676,8836
83821,"Torkad Chili","Peppar Ancho 50g Klass1",88676,8836
34592,mellandagsrea2015,"Glögg Alkoholfri 750ml Blossa",88680,5710778002513
18037,juldryck,"Glögg Alkoholfri 750ml Blossa",88680,5710778002513
100000,allt_till_advent,"Glögg Alkoholfri 750ml Blossa",88680,5710778002513
13982,Jul,"Glögg Alkoholfri 750ml Blossa",88680,5710778002513
13685,julbak,"Glykossirap 400g Dan Sukker",88682,7310340464527
102790,"Dansukker Glykossirap","Glykossirap 400g Dan Sukker",88682,7310340464527
104419,Glukos,"Glykossirap 400g Dan Sukker",88682,7310340464527
13637,Farsdag,"Peppar- & Saltkvarn Galic",88687,4006950300241
19170,julklapp,"Peppar- & Saltkvarn Galic",88687,4006950300241
3917,peppar,"Pepparkvarn Peter 15Cm Svart Galic",88690,4006950300333
3917,peppar,"Pepparkvarn Peter 15Cm Röd Galic",88692,4006950300395
13685,julbak,"Slickepott 20,5 Cm Grön Silikon Lékué",88701,8420460001133
13369,barnkalas,"Bakform Tre Röd Lékué",88706,8420460002031
13685,julbak,"Macaron Set Lékué",88714,8420460006152
2912,ägg,"Eggs  Cylinder Ovo Lékué",88715,8420460006220
12799,omelett,"Eggs  Cylinder Ovo Lékué",88715,8420460006220
15883,morsdag,"Cupcake Kit Decomax + 6-p Formar Lékué",88716,8420460006251
19170,julklapp,"Cupcake Kit Decomax + 6-p Formar Lékué",88716,8420460006251
15792,iskuber,"Ice Cube Xl Blå Lékué",88717,8420460150800
15793,deluxe,"Ice Cube Xl Blå Lékué",88717,8420460150800
15794,"iskuber deluxe","Ice Cube Xl Blå Lékué",88717,8420460150800
13637,Farsdag,"Ice Cube Xl Blå Lékué",88717,8420460150800
19170,julklapp,"Ice Cube Xl Blå Lékué",88717,8420460150800
13685,julbak,"Pensel Grön Silikon Lékué",88721,8420460001072
13369,barnkalas,"Muffinsform 12-p Silikon Lékué",88729,8420460172017
14727,brunch,"Muffinsform 12-p Silikon Lékué",88729,8420460172017
13685,julbak,"Bakduk 40x60cm Lékué",88730,8420460006145
13369,barnkalas,"Bakform Nalle Lékué",88731,8420460190011
19170,julklapp,"Bakform Nalle Lékué",88731,8420460190011
13685,julbak,"Bakform Hjärta Lékué",88732,8420460190271
15883,morsdag,"Bakform Hjärta Lékué",88732,8420460190271
19170,julklapp,"Bakform Hjärta Lékué",88732,8420460190271
21365,valentin,"Bakform Hjärta Lékué",88732,8420460190271
27549,fruntimmersveckan,"Bakform Hjärta Lékué",88732,8420460190271
35563,alla_hjartans_dag,"Bakform Hjärta Lékué",88732,8420460190271
27549,fruntimmersveckan,"Bakform Queen Silikon Lékué",88735,8420460198642
13369,barnkalas,"Bakform Monark Silikon Lékué",88736,8420460198659
19170,julklapp,"Bakform Monark Silikon Lékué",88736,8420460198659
12993,sockerkaka,"Sockerkaksform 22cm Silikon Lékué",88757,8420460250272
12994,"socker kaka","Sockerkaksform 22cm Silikon Lékué",88757,8420460250272
13673,tjejkväll,"Apelsin 5-p Pralinhuset",88762,483678736
13648,julgodis,"Apelsin 5-p Pralinhuset",88762,483678736
13648,julgodis,"Balsamico 5-p Pralinhuset",88765,483678739
13673,tjejkväll,"Hallon 5-p Pralinhuset",88767,483678741
13637,Farsdag,"Highland Malt Whiskey 5-p Pralinhuset",88769,483678743
13673,tjejkväll,"Champagne 5-p Pralinhuset",88770,483678744
14347,nyaret,"Champagne 5-p Pralinhuset",88770,483678744
9299,kobe,"Entrecote Wagyu 2kg Gourmet Food",88781,4457239740003
9300,kåbe,"Entrecote Wagyu 2kg Gourmet Food",88781,4457239740003
9301,kb,"Entrecote Wagyu 2kg Gourmet Food",88781,4457239740003
10106,"fois gras","Ankleverterrine Foie Gras 100g Gourmet Food",88782,7350033502006
10107,anklever,"Ankleverterrine Foie Gras 100g Gourmet Food",88782,7350033502006
10108,"foie gras","Ankleverterrine Foie Gras 100g Gourmet Food",88782,7350033502006
25179,student,"Kräftröra Het 350g Erssons",88783,445723971
2745,kräftskiva,"Kräftröra Het 350g Erssons",88783,445723971
61,kräftor,"Kräftröra Het 350g Erssons",88783,445723971
2994,fest,"Kräftröra Het 350g Erssons",88783,445723971
27180,sommar,"Kräftröra Het 350g Erssons",88783,445723971
2992,helg,"Kräftröra Het 350g Erssons",88783,445723971
25179,student,"Ingefära, Lime & Chilisill Limited Edition 240g Erssons",88789,445723970
12151,sill,"Ingefära, Lime & Chilisill Limited Edition 240g Erssons",88789,445723970
15791,midsommar,"Ingefära, Lime & Chilisill Limited Edition 240g Erssons",88789,445723970
74512,gubbröra,"Ingefära, Lime & Chilisill Limited Edition 240g Erssons",88789,445723970
74488,sommarmat,"Ingefära, Lime & Chilisill Limited Edition 240g Erssons",88789,445723970
15767,picknick,"Ingefära, Lime & Chilisill Limited Edition 240g Erssons",88789,445723970
2994,fest,"Ingefära, Lime & Chilisill Limited Edition 240g Erssons",88789,445723970
74497,mingel,"Ingefära, Lime & Chilisill Limited Edition 240g Erssons",88789,445723970
13982,Jul,"Ingefära, Lime & Chilisill Limited Edition 240g Erssons",88789,445723970
13945,julmat,"Ingefära, Lime & Chilisill Limited Edition 240g Erssons",88789,445723970
84466,Äppelsill,"Ingefära, Lime & Chilisill Limited Edition 240g Erssons",88789,445723970
84469,Äpplesill,"Ingefära, Lime & Chilisill Limited Edition 240g Erssons",88789,445723970
84472,"Limited Edition","Ingefära, Lime & Chilisill Limited Edition 240g Erssons",88789,445723970
103249,mellandagsrea_2018,"Ingefära, Lime & Chilisill Limited Edition 240g Erssons",88789,445723970
46416,deli,"Chili Aioli 180ml Erssons",88791,445723963
44563,"1878 reserva","Präst GranReserva 31% 24mån ca 300g Falbygdens",88814,2322152700000
3747,prästost,"Präst GranReserva 31% 24mån ca 300g Falbygdens",88814,2322152700000
2792,parmaskinka,"Prosciutto Crudo 250g Italspain",88847,8436023629706
13673,tjejkväll,"Prosciutto Crudo 250g Italspain",88847,8436023629706
25179,student,"Prosciutto Crudo 250g Italspain",88847,8436023629706
9267,middagsklart,"Middagsklart Räk & Dillsås för Ugnsbakad Torsk 250g Abba",88850,7311171006733
9268,"sås till fisk","Middagsklart Räk & Dillsås för Ugnsbakad Torsk 250g Abba",88850,7311171006733
127,fisk,"Middagsklart Räk & Dillsås för Ugnsbakad Torsk 250g Abba",88850,7311171006733
11076,lax,"Middagsklart Räk & Dillsås för Ugnsbakad Torsk 250g Abba",88850,7311171006733
11077,"torsk ","Middagsklart Räk & Dillsås för Ugnsbakad Torsk 250g Abba",88850,7311171006733
11078,Halvfabrikat,"Middagsklart Räk & Dillsås för Ugnsbakad Torsk 250g Abba",88850,7311171006733
12892,fisksås,"Middagsklart Räk & Dillsås för Ugnsbakad Torsk 250g Abba",88850,7311171006733
12893,"fisk sås","Middagsklart Räk & Dillsås för Ugnsbakad Torsk 250g Abba",88850,7311171006733
4709,grill,"Vit Sparris 500g Klass1",88851,7750765000427
11500,grillat,"Vit Sparris 500g Klass1",88851,7750765000427
23970,Primör,"Vit Sparris 500g Klass1",88851,7750765000427
72828,Burkmajs,"Majs Saltfri 3x160g Green Giant",88854,3254474010318
15768,picknickdags,"Marmelad Fikon 295g Den Gamle Fabrik",88858,7310770263509
18426,fikon,"Marmelad Fikon 295g Den Gamle Fabrik",88858,7310770263509
7007,fikonmarmelad,"Marmelad Fikon 295g Den Gamle Fabrik",88858,7310770263509
18420,"den gamle fabrik","Marmelad Fikon 295g Den Gamle Fabrik",88858,7310770263509
18421,"den gamle","Marmelad Fikon 295g Den Gamle Fabrik",88858,7310770263509
527,marmelad,"Marmelad Fikon 295g Den Gamle Fabrik",88858,7310770263509
13945,julmat,"Kalixlöjrom Fryst MSC-märkt 100g Bröderna Perssons Piteå",88870,445723977
14347,nyaret,"Kalixlöjrom Fryst MSC-märkt 100g Bröderna Perssons Piteå",88870,445723977
15746,lördagslyx,"Kalixlöjrom Fryst MSC-märkt 100g Bröderna Perssons Piteå",88870,445723977
15791,midsommar,"Kalixlöjrom Fryst MSC-märkt 100g Bröderna Perssons Piteå",88870,445723977
17715,skaldjursfrossa,"Kalixlöjrom Fryst MSC-märkt 100g Bröderna Perssons Piteå",88870,445723977
18040,julfisk,"Kalixlöjrom Fryst MSC-märkt 100g Bröderna Perssons Piteå",88870,445723977
21365,valentin,"Kalixlöjrom Fryst MSC-märkt 100g Bröderna Perssons Piteå",88870,445723977
17530,säsongsvara,"Kalixlöjrom Fryst MSC-märkt 100g Bröderna Perssons Piteå",88870,445723977
15649,påsk,"Kalixlöjrom Fryst MSC-märkt 100g Bröderna Perssons Piteå",88870,445723977
2728,disktrasa,"Diskduk 3-p Maria",88909,7312280002210
2805,disktrasor,"Diskduk 3-p Maria",88909,7312280002210
27000,hamburgerinspiration,"Pommes Criss Cut Fryst 850g Felix",88911,7310240073225
12233,rawfood,"Gojigröt Linfrön & Russin 400g Renée Voltaire",88912,7350031937909
